SpdkAppStartException	lib/rocksdb/env_spdk.cc:353
rollback_execute	lib/ftl/mngt/ftl_mngt.c:575
rollback_msg	lib/ftl/mngt/ftl_mngt.c:555
rollback_next	lib/ftl/mngt/ftl_mngt.c:542
root_forget_complete	examples/fsdev/hello_world/hello_fsdev.c:80
root_lookup	examples/fsdev/hello_world/hello_fsdev.c:492
rpc_accel_error_decode_opcode	module/accel/error/accel_error_rpc.c:12
rpc_accel_error_decode_type	module/accel/error/accel_error_rpc.c:38
rpc_accel_get_stats	lib/accel/accel_rpc.c:457
rpc_accel_get_stats_done	lib/accel/accel_rpc.c:414
rpc_accel_set_driver	lib/accel/accel_rpc.c:333
rpc_accel_set_options	lib/accel/accel_rpc.c:375
rpc_add_error_injection_done	module/bdev/nvme/bdev_nvme_rpc.c:1911
rpc_aio_create	module/fsdev/aio/fsdev_aio_rpc.c:35
rpc_aio_delete	module/fsdev/aio/fsdev_aio_rpc.c:93
rpc_aio_delete_cb	module/fsdev/aio/fsdev_aio_rpc.c:81
rpc_ana_state_parse	lib/nvmf/nvmf_rpc.c:1277
rpc_apply_bdevperf_params	examples/bdev/bdevperf/bdevperf.c:2665
rpc_bdev_aio_create_cb	module/bdev/aio/bdev_aio_rpc.c:44
rpc_bdev_compress_create_cb	module/bdev/compress/vbdev_compress_rpc.c:139
rpc_bdev_crypto_delete_cb	module/bdev/crypto/vbdev_crypto_rpc.c:210
rpc_bdev_daos_delete_cb	module/bdev/daos/bdev_daos_rpc.c:96
rpc_bdev_delay_delete_cb	module/bdev/delay/vbdev_delay_rpc.c:160
rpc_bdev_error_delete_cb	module/bdev/error/vbdev_error_rpc.c:119
rpc_bdev_ftl_basic_cb	module/bdev/ftl/bdev_ftl_rpc.c:17
rpc_bdev_ftl_create_cb	module/bdev/ftl/bdev_ftl_rpc.c:60
rpc_bdev_ftl_get_properties_cb	module/bdev/ftl/bdev_ftl_rpc.c:308
rpc_bdev_ftl_unmap	module/bdev/ftl/bdev_ftl_rpc.c:193
rpc_bdev_get_bdev_cb	lib/bdev/bdev_rpc.c:772
rpc_bdev_hublvol_create_cb	module/bdev/lvol/vbdev_lvol_rpc.c:458
rpc_bdev_hublvol_delete_cb	module/bdev/lvol/vbdev_lvol_rpc.c:523
rpc_bdev_iscsi_delete_cb	module/bdev/iscsi/bdev_iscsi_rpc.c:129
rpc_bdev_lvol_add_clone_cb	module/bdev/lvol/vbdev_lvol_rpc.c:4627
rpc_bdev_lvol_batch_transfer_final_step_cb	module/bdev/lvol/vbdev_lvol_rpc.c:4078
rpc_bdev_lvol_clone_bdev	module/bdev/lvol/vbdev_lvol_rpc.c:1682
rpc_bdev_lvol_clone_cb	module/bdev/lvol/vbdev_lvol_rpc.c:1431
rpc_bdev_lvol_clone_update_cb	module/bdev/lvol/vbdev_lvol_rpc.c:1521
rpc_bdev_lvol_convert_cb	module/bdev/lvol/vbdev_lvol_rpc.c:4519
rpc_bdev_lvol_create_cb	module/bdev/lvol/vbdev_lvol_rpc.c:351
rpc_bdev_lvol_delete_cb	module/bdev/lvol/vbdev_lvol_rpc.c:2150
rpc_bdev_lvol_get_lvols	module/bdev/lvol/vbdev_lvol_rpc.c:2623
rpc_bdev_lvol_grow_lvstore_cb	module/bdev/lvol/vbdev_lvol_rpc.c:2791
rpc_bdev_lvol_inflate_cb	module/bdev/lvol/vbdev_lvol_rpc.c:1824
rpc_bdev_lvol_register_cb	module/bdev/lvol/vbdev_lvol_rpc.c:630
rpc_bdev_lvol_rename_cb	module/bdev/lvol/vbdev_lvol_rpc.c:1752
rpc_bdev_lvol_rename_lvstore_cb	module/bdev/lvol/vbdev_lvol_rpc.c:177
rpc_bdev_lvol_resize_cb	module/bdev/lvol/vbdev_lvol_rpc.c:1939
rpc_bdev_lvol_set_parent_cb	module/bdev/lvol/vbdev_lvol_rpc.c:3331
rpc_bdev_lvol_set_priority_class_cb	module/bdev/lvol/vbdev_lvol_rpc.c:3460
rpc_bdev_lvol_shallow_copy_cb	module/bdev/lvol/vbdev_lvol_rpc.c:3129
rpc_bdev_lvol_shallow_copy_status_cb	module/bdev/lvol/vbdev_lvol_rpc.c:3139
rpc_bdev_lvol_snapshot_cb	module/bdev/lvol/vbdev_lvol_rpc.c:1016
rpc_bdev_lvol_snapshot_update_cb	module/bdev/lvol/vbdev_lvol_rpc.c:1284
rpc_bdev_lvol_transfer_final_step_cb	module/bdev/lvol/vbdev_lvol_rpc.c:3909
rpc_bdev_lvol_update_lvstore_cb	module/bdev/lvol/vbdev_lvol_rpc.c:2855
rpc_bdev_lvs_apply_cb	module/bdev/lvol/vbdev_lvol_rpc.c:951
rpc_bdev_lvs_dump_cb	module/bdev/lvol/vbdev_lvol_rpc.c:826
rpc_bdev_malloc_delete_cb	module/bdev/malloc/bdev_malloc_rpc.c:83
rpc_bdev_null_delete_cb	module/bdev/null/bdev_null_rpc.c:82
rpc_bdev_nvme_attach_controller_done	module/bdev/nvme/bdev_nvme_rpc.c:383
rpc_bdev_nvme_attach_controller_examined	module/bdev/nvme/bdev_nvme_rpc.c:364
rpc_bdev_nvme_controller_op_cb	module/bdev/nvme/bdev_nvme_rpc.c:1333
rpc_bdev_nvme_detach_controller_done	module/bdev/nvme/bdev_nvme_rpc.c:746
rpc_bdev_nvme_get_io_paths_done	module/bdev/nvme/bdev_nvme_rpc.c:2130
rpc_bdev_nvme_path_stat_done	module/bdev/nvme/bdev_nvme_rpc.c:2606
rpc_bdev_nvme_send_cmd_exec	module/bdev/nvme/nvme_rpc.c:178
rpc_bdev_nvme_set_hotplug_done	module/bdev/nvme/bdev_nvme_rpc.c:189
rpc_bdev_nvme_set_keys	module/bdev/nvme/bdev_nvme_rpc.c:2777
rpc_bdev_nvme_set_keys_done	module/bdev/nvme/bdev_nvme_rpc.c:2765
rpc_bdev_nvme_set_multipath_policy_done	module/bdev/nvme/bdev_nvme_rpc.c:2348
rpc_bdev_nvme_set_preferred_path_done	module/bdev/nvme/bdev_nvme_rpc.c:2240
rpc_bdev_nvme_start_discovery_done	module/bdev/nvme/bdev_nvme_rpc.c:1669
rpc_bdev_nvme_stats_done	module/bdev/nvme/bdev_nvme_rpc.c:1275
rpc_bdev_nvme_stats_per_channel	module/bdev/nvme/bdev_nvme_rpc.c:1220
rpc_bdev_nvme_stop_discovery_done	module/bdev/nvme/bdev_nvme_rpc.c:1795
rpc_bdev_ocf_flush_start_cmpl	module/bdev/ocf/vbdev_ocf_rpc.c:513
rpc_bdev_ocf_flush_start_lock_cmpl	module/bdev/ocf/vbdev_ocf_rpc.c:526
rpc_bdev_ocf_get_stats_cmpl	module/bdev/ocf/vbdev_ocf_rpc.c:155
rpc_bdev_ocf_reset_stats_cmpl	module/bdev/ocf/vbdev_ocf_rpc.c:228
rpc_bdev_passthru_delete_cb	module/bdev/passthru/vbdev_passthru_rpc.c:85
rpc_bdev_raid_add_base_bdev_done	module/bdev/raid/bdev_raid_rpc.c:487
rpc_bdev_raid_create_add_base_bdev_cb	module/bdev/raid/bdev_raid_rpc.c:222
rpc_bdev_raid_event_cb	module/bdev/raid/bdev_raid_rpc.c:501
rpc_bdev_raid_remove_base_bdev_done	module/bdev/raid/bdev_raid_rpc.c:560
rpc_bdev_raid_set_options	module/bdev/raid/bdev_raid_rpc.c:623
rpc_bdev_reset_iostat	lib/bdev/bdev_rpc.c:561
rpc_bdev_set_options	lib/bdev/bdev_rpc.c:35
rpc_bdev_set_qos_limit_complete	lib/bdev/bdev_rpc.c:927
rpc_bdev_virtio_detach_controller_cb	module/bdev/virtio/bdev_virtio_rpc.c:64
rpc_bdev_wait_for_examine_cpl	lib/bdev/bdev_rpc.c:64
rpc_client_check_timeout	lib/init/json_config.c:129
rpc_client_connect_poller	lib/init/json_config.c:220
rpc_client_poller	lib/init/json_config.c:159
rpc_client_set_timeout	lib/init/json_config.c:123
rpc_client_th	test/rpc_client/rpc_client_test.c:322
rpc_create_virtio_dev_cb	module/bdev/virtio/bdev_virtio_rpc.c:156
rpc_decode_action_on_timeout	module/bdev/nvme/bdev_nvme_rpc.c:27
rpc_decode_cluster_sz	module/blobfs/bdev/blobfs_bdev_rpc.c:152
rpc_decode_cmd_type	module/bdev/nvme/nvme_rpc.c:198
rpc_decode_cmdbuf	module/bdev/nvme/nvme_rpc.c:232
rpc_decode_comp_algo	module/bdev/compress/vbdev_compress_rpc.c:84
rpc_decode_core_object	app/spdk_top/spdk_top.c:527
rpc_decode_core_threads_object	app/spdk_top/spdk_top.c:487
rpc_decode_cores_lw_threads	app/spdk_top/spdk_top.c:498
rpc_decode_data	module/bdev/nvme/nvme_rpc.c:271
rpc_decode_data_direction	module/bdev/nvme/nvme_rpc.c:215
rpc_decode_data_len	module/bdev/nvme/nvme_rpc.c:308
rpc_decode_dhgroup	module/bdev/nvme/bdev_nvme_rpc.c:79
rpc_decode_dhgroup_array	module/bdev/nvme/bdev_nvme_rpc.c:101
rpc_decode_digest	module/bdev/nvme/bdev_nvme_rpc.c:46
rpc_decode_digest_array	module/bdev/nvme/bdev_nvme_rpc.c:68
rpc_decode_dump_stat_level	module/accel/mlx5/accel_mlx5_rpc.c:51
rpc_decode_group_snap_item	module/bdev/lvol/vbdev_lvol_rpc.c:1106
rpc_decode_group_snap_items	module/bdev/lvol/vbdev_lvol_rpc.c:1113
rpc_decode_metadata	module/bdev/nvme/nvme_rpc.c:337
rpc_decode_metadata_len	module/bdev/nvme/nvme_rpc.c:374
rpc_decode_mp_policy	module/bdev/nvme/bdev_nvme_rpc.c:2302
rpc_decode_mp_selector	module/bdev/nvme/bdev_nvme_rpc.c:2319
rpc_decode_reset_iostat_mode	lib/bdev/bdev_rpc.c:327
rpc_decode_tick_rate	app/spdk_top/spdk_top.c:3451
rpc_dump_bdev_info	lib/bdev/bdev_rpc.c:644
rpc_dump_lvol	module/bdev/lvol/vbdev_lvol_rpc.c:2578
rpc_dump_lvol_store_info	module/bdev/lvol/vbdev_lvol_rpc.c:2256
rpc_dump_lvols	module/bdev/lvol/vbdev_lvol_rpc.c:2609
rpc_dump_module_info	lib/accel/accel_rpc.c:59
rpc_dump_nvme_bdev_controller_info	module/bdev/nvme/bdev_nvme_rpc.c:636
rpc_error_bdev_decode_error_type	module/bdev/error/vbdev_error_rpc.c:39
rpc_error_bdev_decode_io_type	module/bdev/error/vbdev_error_rpc.c:14
rpc_error_injection_decode_cmd_type	module/bdev/nvme/bdev_nvme_rpc.c:1878
rpc_framework_get_reactors_done	lib/event/app_rpc.c:341
rpc_framework_start_init_cpl	lib/event/app.c:1512
rpc_fsdev_get_opts	lib/fsdev/fsdev_rpc.c:12
rpc_fsdev_set_opts	lib/fsdev/fsdev_rpc.c:51
rpc_get_io_channel	lib/event/app_rpc.c:297
rpc_get_iostat_done	lib/bdev/bdev_rpc.c:159
rpc_get_iostat_started	lib/bdev/bdev_rpc.c:149
rpc_get_methods	lib/rpc/rpc.c:437
rpc_get_poller	lib/event/app_rpc.c:226
rpc_hook_conn_close	test/rpc_client/rpc_client_test.c:212
rpc_iobuf_get_stats	module/event/subsystems/iobuf/iobuf_rpc.c:83
rpc_iobuf_set_options	module/event/subsystems/iobuf/iobuf_rpc.c:21
rpc_is_allowed	lib/rpc/rpc.c:57
rpc_iscsi_delete_target_node_done	lib/iscsi/iscsi_rpc.c:587
rpc_iscsi_enable_histogram_done	lib/iscsi/iscsi_rpc.c:1819
rpc_keyring_for_each_key_cb	lib/keyring/keyring_rpc.c:12
rpc_lvol_store_construct_cb	module/bdev/lvol/vbdev_lvol_rpc.c:93
rpc_lvol_store_destroy_cb	module/bdev/lvol/vbdev_lvol_rpc.c:241
rpc_nvmf_get_qpairs	lib/nvmf/nvmf_rpc.c:3014
rpc_nvmf_get_qpairs_done	lib/nvmf/nvmf_rpc.c:2998
rpc_nvmf_get_stats_done	lib/nvmf/nvmf_rpc.c:2761
rpc_nvmf_subsystem_destroy_complete_cb	lib/nvmf/nvmf_rpc.c:491
rpc_nvmf_subsystem_remove_host_done	lib/nvmf/nvmf_rpc.c:2056
rpc_opts_get_default	lib/init/rpc.c:67
rpc_perform_tests	examples/bdev/bdevperf/bdevperf.c:2690
rpc_perform_tests_cb	examples/bdev/bdevperf/bdevperf.c:2634
rpc_perform_tests_reset	examples/bdev/bdevperf/bdevperf.c:2621
rpc_reactor_set_interrupt_mode_cb	examples/interrupt_tgt/interrupt_tgt.c:32
rpc_register_poller	test/event/scheduler/scheduler.c:129
rpc_remove_error_injection_done	module/bdev/nvme/bdev_nvme_rpc.c:2029
rpc_reset_iostat_done	lib/bdev/bdev_rpc.c:478
rpc_scheduler_thread_create_cb	test/event/scheduler/scheduler.c:56
rpc_scheduler_thread_delete_cb	test/event/scheduler/scheduler.c:297
rpc_scheduler_thread_set_active_cb	test/event/scheduler/scheduler.c:217
rpc_send_req	app/spdk_top/spdk_top.c:573
rpc_server_th	test/rpc_client/rpc_client_test.c:298
rpc_set_ro_lvol_bdev_cb	module/bdev/lvol/vbdev_lvol_rpc.c:2016
rpc_set_spdk_log_opts	lib/init/rpc.c:100
rpc_spdk_get_version	lib/rpc/rpc.c:473
rpc_start_nbd_done	lib/nbd/nbd_rpc.c:111
rpc_subsystem_init_poller_ctx	lib/event/app.c:1550
rpc_subsystem_poll_servers	lib/init/rpc.c:29
rpc_test_conn_close_cb	test/rpc_client/rpc_client_test.c:205
rpc_test_method_runtime	test/rpc_client/rpc_client_test.c:180
rpc_test_method_startup	test/rpc_client/rpc_client_test.c:172
rpc_thread_get_stats_done	lib/event/app_rpc.c:135
rpc_thread_get_stats_for_each	lib/event/app_rpc.c:147
rpc_thread_set_cpumask_done	lib/event/app_rpc.c:682
rpc_ublk_create_target	lib/ublk/ublk_rpc.c:29
rpc_ublk_destroy_target	lib/ublk/ublk_rpc.c:67
rpc_ublk_recover_disk_done	lib/ublk/ublk_rpc.c:310
rpc_ublk_start_disk_done	lib/ublk/ublk_rpc.c:102
rpc_ublk_stop_disk_done	lib/ublk/ublk_rpc.c:174
rpc_vbdev_lvol_add_to_group_complete	module/bdev/lvol/vbdev_lvol_rpc.c:4840
rpc_vbdev_lvol_remove_from_group_complete	module/bdev/lvol/vbdev_lvol_rpc.c:4938
rpc_vbdev_lvol_set_qos_limit_complete	module/bdev/lvol/vbdev_lvol_rpc.c:4745
rpc_verify_opts_and_methods	lib/init/rpc.c:85
rpc_vfu_virtio_create_fs_endpoint_cpl	module/vfu_device/vfu_virtio_rpc.c:325
rpc_vhost_scsi_controller_remove_target_finish_cb	lib/vhost/vhost_rpc.c:203
rpc_vmd_enable	module/event/subsystems/vmd/vmd_rpc.c:17
rpc_vmd_remove_device	module/event/subsystems/vmd/vmd_rpc.c:35
rpc_vmd_rescan	module/event/subsystems/vmd/vmd_rpc.c:74
rte_cryptodev_info_get	test/unit/lib/accel/dpdk_cryptodev.c/accel_dpdk_cryptodev_ut.c:269
rte_cryptodev_sym_get_private_session_size	test/unit/lib/accel/dpdk_cryptodev.c/accel_dpdk_cryptodev_ut.c:284
rte_mempool_free	test/unit/lib/accel/dpdk_compressdev.c/accel_dpdk_compressdev_ut.c:222
run_accel_test_thread	test/accel/dif/dif.c:2332
run_cmds	test/app/fuzz/llvm_nvme_fuzz/llvm_nvme_fuzz.c:749
run_nvme_reset_cycle	test/nvme/reset/reset.c:592
run_tests	lib/ut/ut.c:122
rw_iov_done	lib/blob/blobstore.c:4147
rw_iov_split_next	lib/blob/blobstore.c:4154
s3_unpack_num_index	include/spdk_internal/lvolstore.h:483
s3_unpack_s3_id	include/spdk_internal/lvolstore.h:495
sanitize_path	lib/rocksdb/env_spdk.cc:74
save_pid	app/vhost/vhost.c:22
sb_get_md_layout_tracker	lib/ftl/upgrade/ftl_sb_v5.c:303
sb_get_ops	lib/ftl/ftl_sb.c:32
sb_md_layout_delete_prev_region	lib/ftl/upgrade/ftl_sb_v5.c:309
sb_v3_md_layout_convert	lib/ftl/upgrade/ftl_sb_upgrade.c:79
sb_v3_md_region_is_fixed	lib/ftl/upgrade/ftl_sb_upgrade.c:51
sb_v3_md_region_is_nvc	lib/ftl/upgrade/ftl_sb_upgrade.c:65
sb_v4_to_v5_upgrade	lib/ftl/upgrade/ftl_sb_upgrade.c:135
sb_v4_to_v5_verify	lib/ftl/upgrade/ftl_sb_upgrade.c:15
scan_pci_bus	lib/env_dpdk/pci.c:510
schedule_spdk_thread	examples/thread/thread/thread_ex.c:138
scheduler_get_isolated_core_mask	lib/event/reactor.c:195
scheduler_is_isolated_core	lib/event/reactor.c:201
scheduler_parse_arg	test/event/scheduler/scheduler.c:401
scheduler_set_isolated_core_mask	lib/event/reactor.c:180
scheduler_subsystem_fini	module/event/subsystems/scheduler/scheduler.c:27
scheduler_subsystem_init	module/event/subsystems/scheduler/scheduler.c:14
scheduler_trace	lib/event/reactor.c:1623
scheduler_usage	test/event/scheduler/scheduler.c:395
scheduler_write_config_json	module/event/subsystems/scheduler/scheduler.c:36
scribble	test/lvol/esnap/esnap.c:152
scsi2_check_reservation_conflict	lib/scsi/scsi_pr.c:885
scsi2_release	lib/scsi/scsi_pr.c:995
scsi2_reserve	lib/scsi/scsi_pr.c:950
scsi2_reserve_check	lib/scsi/scsi_pr.c:1023
scsi_dev_find_free_port	lib/scsi/dev.c:295
scsi_dev_get_list	lib/scsi/dev.c:12
scsi_dev_init	test/app/fuzz/vhost_fuzz/vhost_fuzz.c:216
scsi_init	test/unit/lib/scsi/scsi.c/scsi_ut.c:16
scsi_lun_allocate_io_channel	lib/scsi/lun.c:513
scsi_lun_append_task	lib/scsi/lun.c:231
scsi_lun_check_io_channel	lib/scsi/lun.c:292
scsi_lun_check_outstanding_tasks	lib/scsi/lun.c:331
scsi_lun_complete_mgmt_task	lib/scsi/lun.c:28
scsi_lun_complete_reset_task	lib/scsi/lun.c:79
scsi_lun_complete_task	lib/scsi/lun.c:18
scsi_lun_destruct	lib/scsi/lun.c:474
scsi_lun_execute_task	lib/scsi/lun.c:248
scsi_lun_execute_tasks	lib/scsi/lun.c:237
scsi_lun_free_io_channel	lib/scsi/lun.c:534
scsi_lun_has_outstanding_mgmt_tasks	lib/scsi/lun.c:45
scsi_lun_has_outstanding_tasks	lib/scsi/lun.c:57
scsi_lun_hot_remove	lib/scsi/lun.c:368
scsi_lun_notify_hot_remove	lib/scsi/lun.c:306
scsi_lun_remove	lib/scsi/lun.c:279
scsi_lun_reset_check_outstanding_tasks	lib/scsi/lun.c:64
scsi_name_padding_test	test/unit/lib/scsi/scsi_bdev.c/scsi_bdev_ut.c:622
scsi_nvme_translate_test	test/unit/lib/bdev/scsi_nvme.c/scsi_nvme_ut.c:23
scsi_port_destruct	lib/scsi/port.c:61
scsi_pr_check	lib/scsi/scsi_pr.c:740
scsi_pr_has_reservation	lib/scsi/scsi_pr.c:67
scsi_pr_is_all_registrants_type	lib/scsi/scsi_pr.c:47
scsi_pr_out_clear	lib/scsi/scsi_pr.c:350
scsi_pr_release_reservation	lib/scsi/scsi_pr.c:111
scsi_pr_remove_all_other_regs	lib/scsi/scsi_pr.c:400
scsi_pr_remove_all_regs_by_key	lib/scsi/scsi_pr.c:388
scsi_subsystem_fini	module/event/subsystems/scsi/scsi.c:23
scsi_subsystem_init	module/event/subsystems/scsi/scsi.c:13
scsi_task_alloc_data	lib/scsi/task.c:70
scsi_task_free_data	lib/scsi/task.c:13
scsi_task_init	lib/vhost/vhost_scsi.c:145
scsi_trace	lib/scsi/scsi.c:22
second_sync_complete	test/unit/lib/blob/blob.c/blob_ut.c:7763
send_async_event_ns_notice	lib/nvmf/subsystem.c:870
send_delete_vbdev	test/unit/lib/bdev/vbdev_zone_block.c/vbdev_zone_block_ut.c:607
send_inquiry	module/bdev/virtio/bdev_virtio_scsi.c:1080
send_inquiry_vpd	module/bdev/virtio/bdev_virtio_scsi.c:1096
send_msg_cb	test/unit/lib/thread/thread.c/thread_ut.c:108
send_read_cap_10	module/bdev/virtio/bdev_virtio_scsi.c:1113
send_read_cap_16	module/bdev/virtio/bdev_virtio_scsi.c:1126
send_request	test/unit/lib/blobfs/blobfs_sync_ut/blobfs_sync_ut.c:37
send_scan_io	module/bdev/virtio/bdev_virtio_scsi.c:1054
send_start_stop_unit	module/bdev/virtio/bdev_virtio_scsi.c:1153
send_test_unit_ready	module/bdev/virtio/bdev_virtio_scsi.c:1141
seqcutoff_cb	module/bdev/ocf/vbdev_ocf_rpc.c:441
server_exists	test/unit/lib/init/rpc.c/rpc_ut.c:53
server_paused	test/unit/lib/init/rpc.c/rpc_ut.c:67
session_find_by_vid_test	test/unit/lib/vhost/vhost.c/vhost_ut.c:424
set_allowed_at	lib/env_dpdk/pci.c:418
set_arb_feature	examples/nvme/arbitration/arbitration.c:1023
set_bit	test/unit/lib/util/cpuset.c/cpuset_ut.c:242
set_channel	lib/rocksdb/env_spdk.cc:60
set_device_vq_callfd	lib/vhost/rte_vhost_user.c:990
set_doorbell_vars	test/nvme/doorbell_aers/doorbell_aers.c:201
set_fdp_events	test/nvme/fdp/fdp.c:122
set_feature_completion	examples/nvme/arbitration/arbitration.c:1007
set_globals	test/unit/lib/bdev/raid/bdev_raid.c/bdev_raid_ut.c:255
set_host_identifier	test/nvme/reserve/reserve.c:92
set_interrupt_mode	examples/interrupt_tgt/interrupt_tgt.c:51
set_interrupt_mode_cb	examples/interrupt_tgt/interrupt_tgt.c:43
set_latency_tracking_feature	app/spdk_nvme_perf/perf.c:1402
set_md_interleave_iovs_alignment_test	test/unit/lib/util/dif.c/dif_ut.c:3309
set_md_interleave_iovs_multi_segments_test	test/unit/lib/util/dif.c/dif_ut.c:3622
set_md_interleave_iovs_split_test	test/unit/lib/util/dif.c/dif_ut.c:3037
set_md_interleave_iovs_test	test/unit/lib/util/dif.c/dif_ut.c:3029
set_nvme_hotplug_period_cb	module/bdev/nvme/bdev_nvme.c:6625
set_opts	module/scheduler/dynamic/scheduler_dynamic.c:411
set_opts_static	lib/event/scheduler_static.c:75
set_pcie_reg_4	test/external_code/nvme/nvme.c:144
set_pcie_reg_8	test/external_code/nvme/nvme.c:151
set_req_status_and_queued	lib/lvol/lvol.c:4312
set_server_active_flag	lib/init/rpc.c:214
set_sq_eventidx	lib/nvmf/vfio_user.c:1480
set_super_cb	examples/blob/cli/blobcli.c:512
set_temp_completion	test/nvme/aer/aer.c:57
set_temp_threshold	test/nvme/aer/aer.c:75
set_test_opts	test/unit/lib/bdev/raid/bdev_raid.c/bdev_raid_ut.c:237
set_test_opts_dif	test/unit/lib/bdev/raid/raid0.c/raid0_ut.c:98
set_testdir	test/lvol/esnap/esnap.c:33
set_thread	test/common/lib/ut_multithread.c:38
set_trid	app/spdk_nvme_discover/discovery_aer.c:130
set_up_subsystem	test/unit/lib/init/subsystem.c/subsystem_ut.c:26
set_xattr_cb	examples/blob/cli/blobcli.c:530
setup_accel_tests	test/accel/dif/dif.c:2182
setup_band	test/unit/lib/ftl/ftl_band.c/ftl_band_ut.c:198
setup_device	test/unit/lib/ftl/ftl_io.c/ftl_io_ut.c:128
setup_exit_signal_handler	app/trace_record/trace_record.c:566
setup_io	test/unit/lib/ftl/ftl_io.c/ftl_io_ut.c:190
setup_l2p_64bit	test/unit/lib/ftl/ftl_l2p/ftl_l2p_ut.c:38
setup_layout	lib/ftl/nvc/ftl_nvc_bdev_non_vss.c:199
setup_multi_process	test/nvme/aer/aer.c:526
setup_ncurses	app/spdk_top/spdk_top.c:3409
setup_polling_threads	test/unit/lib/nvmf/fc_ls.c/fc_ls_ut.c:600
setup_proc_self_fd	module/fsdev/aio/fsdev_aio.c:2350
setup_qpairs	test/unit/lib/nvme/nvme_ctrlr.c/nvme_ctrlr_ut.c:1560
setup_root	module/fsdev/aio/fsdev_aio.c:2318
setup_rq	test/unit/lib/ftl/ftl_p2l.c/ftl_p2l_ut.c:247
setup_sig_handlers	app/spdk_nvme_discover/discovery_aer.c:232
setup_sync_ctx	test/unit/lib/ftl/ftl_p2l.c/ftl_p2l_ut.c:348
setup_test	test/unit/lib/bdev/mt/bdev.c/bdev_ut.c:341
setup_test_list	test/unit/lib/ftl/ftl_mngt/ftl_mngt_ut.c:48
sgl_chop_buffer	test/bdev/bdevio/bdevio.c:282
sgl_chop_fused_buffer	test/bdev/bdevio/bdevio.c:308
shinfo_free_cb	module/accel/dpdk_compressdev/accel_dpdk_compressdev.c:117
show_blob	examples/blob/cli/blobcli.c:407
show_bs_cb	examples/blob/cli/blobcli.c:346
show_core	app/spdk_top/spdk_top.c:2681
show_poller	app/spdk_top/spdk_top.c:2853
show_scheduler	app/spdk_top/spdk_top.c:2993
show_stats	app/spdk_top/spdk_top.c:3205
show_thread	app/spdk_top/spdk_top.c:2650
shutdown_cb	examples/accel/perf/accel_perf.c:1468
shutdown_iscsi_conns	lib/iscsi/conn.c:849
shutdown_iscsi_conns_done	lib/iscsi/iscsi_subsystem.c:1214
sig_handler	app/spdk_nvme_discover/discovery_aer.c:226
sigbus_fault_sighandler	lib/env_dpdk/sigbus_handler.c:22
simple_copy_complete	test/nvme/simple_copy/simple_copy.c:134
simple_copy_test	test/nvme/simple_copy/simple_copy.c:152
skip_response	lib/jsonrpc/jsonrpc_server.c:301
slot_page	lib/blob/blob_md_journal.c:274
slot_to_lba	lib/blob/blob_md_journal.c:268
snapshot_clone_update_cb	lib/lvol/lvol.c:1917
sock_complete_write_reqs	module/sock/uring/uring.c:982
sock_get_default_opts	test/unit/lib/sock/sock.c/sock_ut.c:848
sock_get_group_impl_from_group	lib/sock/sock.c:40
sock_get_impl_by_name	lib/sock/sock.c:1150
sock_init_opts	lib/sock/sock.c:309
sock_posix_connect_ctx_cleanup	module/sock/posix/posix.c:1036
sock_posix_fd_connect	lib/sock/sock.c:534
sock_posix_fd_connect_poll	lib/sock/sock.c:477
sock_readv	module/sock/uring/uring.c:725
sock_request_advance_offset	module/sock/uring/uring.c:951
sock_subsystem_fini	module/event/subsystems/sock/sock.c:33
sock_subsystem_init	module/event/subsystems/sock/sock.c:12
sock_subsystem_write_config_json	module/event/subsystems/sock/sock.c:39
sock_trace	lib/sock/sock.c:1347
sort_chunks	lib/ftl/ftl_nv_cache.c:1587
sort_chunks_cmp	lib/ftl/ftl_nv_cache.c:1578
sort_cores	app/spdk_top/spdk_top.c:1018
sort_pollers	app/spdk_top/spdk_top.c:890
sort_threads	app/spdk_top/spdk_top.c:692
sort_type	app/spdk_top/spdk_top.c:2075
sort_type2	app/spdk_top/spdk_top.c:2081
spdk_abort_node	lib/lvol/lvol.c:3826
spdk_accel_assign_opc	lib/accel/accel.c:252
